utt_id,label,total_duration_sec,speech_duration_sec,pause_count,avg_pause_duration_sec,hesitation_ratio,pitch_mean_hz,pitch_std_hz,pitch_range_hz,energy_mean,energy_std,jitter,shimmer,hnr,syllable_rate_per_min,estimated_syllable_count,fluency_score_raw,prosodic_score_raw
000920010,Medium,2.981,1.92,0,0.0,0.3559208319355921,241.38154307650652,88.44019284248742,291.80223791104646,0.0376424603164196,0.03838644176721573,0.026913179115057428,0.08957531085179161,11.475312381357448,187.5,6,8.0,7.0
000920025,High,3.381,2.048,0,0.0,0.39426205264714576,266.50000827297583,97.45346400984788,311.4993493779794,0.03801409527659416,0.03852721303701401,0.019181366311208575,0.07579508334602297,10.672232583619786,117.19,4,9.0,8.0
000920040,High,3.322,1.952,0,0.0,0.41240216736905483,262.5408706496354,77.59254034043694,239.71287369971836,0.04207426682114601,0.043044306337833405,0.01706801802878292,0.07697680504478589,13.676655350971101,122.95,4,9.0,8.0
000920051,High,2.891,1.728,0,0.0,0.40228294707713597,273.4040650881948,80.80148947858886,279.6703544439739,0.0602651946246624,0.06453246623277664,0.014021379946497391,0.04303051833194005,17.26235872441269,138.89,4,9.0,8.0
000920055,Medium,2.94,2.176,0,0.0,0.2598639455782312,239.3250298572314,97.81973248792264,287.69140828781013,0.04909173399209976,0.04354178160429001,0.015763810303308895,0.09975501889315139,10.311501452593108,165.44,6,8.0,8.0
000920074,High,2.83,1.728,0,0.0,0.3893992932862191,257.24651839172856,75.74388719253338,235.22082006957623,0.02448909543454647,0.02359812706708908,0.015334172638545505,0.07930919054090657,12.146822436970613,173.61,5,9.0,8.0
000920092,Medium,4.62,3.008,0,0.0,0.3489177489177489,259.13811174711674,80.25685932827615,266.89835193773274,0.030061807483434677,0.03297538310289383,0.01643598911627791,0.06336208109130607,16.492909998469653,119.68,6,7.0,7.0
000920094,Medium,3.699,2.816,0,0.0,0.238713165720465,266.32030348891715,80.84727357031848,283.6565751148232,0.032422516494989395,0.028706606477499008,0.017874771142148704,0.09260544944659028,10.824984592381611,170.45,8,8.0,7.0
000920099,Medium,3.345,2.528,0,0.0,0.24424514200298958,261.82563339610243,87.32688087860946,279.73671130788324,0.05799776688218117,0.04596516489982605,0.01420321434954276,0.07669413524218187,9.701587675840102,166.14,7,8.0,8.0
000920104,Medium,3.779,2.528,1,0.512,0.3310399576607568,244.33643208309377,90.43358427680715,274.58342753776753,0.04814014956355095,0.05164424702525139,0.02223246627890335,0.09085442559449271,8.683377517164836,142.41,6,8.0,7.0
000920122,Medium,3.527,2.592,0,0.0,0.26509781684150835,272.2697096333933,80.76565642612533,288.44969452732994,0.03791885823011398,0.03639538213610649,0.015957664976434874,0.06912766677296159,13.791752127754755,138.89,6,8.0,7.0
000920126,High,3.87,2.72,0,0.0,0.2971576227390181,260.61949976079404,80.73141150743771,300.6230383392182,0.05322622135281563,0.04995811730623245,0.0165185233884859,0.0777120238908679,13.910994432686573,154.41,7,9.0,8.0
000920129,Medium,3.41,2.336,0,0.0,0.3149560117302054,231.24555886640485,93.21271545865302,261.5188625820151,0.032087892293930054,0.03099375218153,0.021233159577126383,0.08431522804524863,8.522156857294615,128.42,5,8.0,7.0
000920134,Medium,2.781,1.696,0,0.0,0.3901474289823805,252.91806448924427,82.39633581679459,247.916469024823,0.04209909588098526,0.048274822533130646,0.015302980581843317,0.08395120814635755,13.214522705257552,106.13,3,8.0,7.0
000920136,High,3.77,2.592,0,0.0,0.31246684350132625,250.43763956178555,82.99152624510157,309.8172749175592,0.050511132925748825,0.047969065606594086,0.020730734641688266,0.08731157626443019,9.90215965096184,185.19,8,9.0,8.0
000920149,Medium,4.295,3.2,0,0.0,0.25494761350407447,244.21871333705,93.78473842234108,289.5798031602663,0.05236542597413063,0.04900834709405899,0.020370672808067997,0.07468046480771547,13.319858753973131,131.25,7,7.0,7.0
000920167,Medium,3.3,2.496,0,0.0,0.2436363636363636,264.0217036234177,88.29317857106456,306.2340384720242,0.0716637521982193,0.06248064339160919,0.01780187536940702,0.07420424062127551,16.05122686782139,96.15,4,8.0,8.0
000920173,Medium,2.18,1.312,0,0.0,0.3981651376146789,252.59822461721834,87.44879492776819,267.52867085844304,0.06234012916684151,0.06070738658308983,0.017341914179883185,0.06454097459742568,14.87089205007744,182.93,4,8.0,8.0
000930005,Medium,2.78,2.236,0,0.0,0.19568345323740993,221.10905810189337,57.924532234598765,181.23461455366373,0.021995827555656433,0.019744187593460083,0.02120628358930086,0.0843262934897737,14.004342890458021,134.17,5,8.0,8.0
000930014,Medium,3.478,2.368,0,0.0,0.31914893617021284,210.08547541673812,62.29628301757549,189.85354685922874,0.024394404143095016,0.023388825356960297,0.024457022050432976,0.070535827347338,11.236723595542138,152.03,6,7.0,7.0
000930018,Medium,3.97,3.97,0,0.0,0.0,206.53829805402486,64.52331412131441,218.2889945685056,0.012683691456913948,0.008560620248317719,0.02162163698103209,0.08449278801569664,8.199453957329315,120.91,8,8.0,7.0
000930026,High,2.71,2.134,0,0.0,0.21254612546125465,201.22243084489182,89.01075107881643,270.3721382825428,0.01874811202287674,0.015622288919985294,0.015549753833780544,0.06097791404006913,9.664161564431014,140.58,5,9.0,9.0
000930035,Medium,3.05,3.05,0,0.0,0.0,208.6524909258366,74.56835275708129,245.1926176805997,0.013502910733222961,0.011491216719150543,0.025521700738976253,0.08067736757065283,9.54774065299433,98.36,5,8.0,8.0
000930040,Medium,2.57,2.144,0,0.0,0.16575875486381314,219.4936456751415,66.29587257213525,283.4288458242555,0.015570168383419514,0.014137091115117073,0.018743975855135892,0.07891555620927648,10.356550439549066,83.96,3,8.0,8.0
000930048,High,3.22,3.22,0,0.0,0.0,215.11054256480355,100.2862993100764,311.07209126454046,0.01500457152724266,0.011325128376483917,0.017493592594339597,0.1039840980558854,9.774325224970577,93.17,5,9.0,8.0
000930050,High,3.152,3.152,0,0.0,0.0,207.3106386023374,89.68633490742306,277.6635368809054,0.017911484465003014,0.012194168753921986,0.01670311146895961,0.07141318127061207,8.403153196947656,133.25,7,9.0,9.0
000930051,High,2.579,2.131,1,0.384,0.17371074059713082,183.36152728253032,52.22881318537235,164.99068434701744,0.018911071121692657,0.015739956870675087,0.016205199233037735,0.06753876622873335,11.187821388843368,112.62,4,8.0,9.0
000930056,High,2.889,2.889,0,0.0,0.0,180.07752501399952,76.75400235811753,205.22722247093685,0.013553843833506107,0.010760262608528137,0.03240437589364838,0.0771989393831954,8.447942542359575,124.61,6,9.0,8.0
000930089,High,3.33,3.33,0,0.0,0.0,222.4115202992917,83.32700502956953,272.03751303414106,0.011696692556142807,0.009990519843995571,0.015112755474946312,0.0618495918182841,8.765706476755392,108.11,6,8.0,9.0
000930091,Medium,3.84,3.616,0,0.0,0.05833333333333327,220.95409673794947,78.99423885566063,269.9588113019341,0.013408519327640533,0.01078971941024065,0.02164147927308493,0.06197817820640807,10.994694800397484,116.15,7,8.0,7.0
000930095,Medium,3.37,3.338,0,0.0,0.00949554896142434,218.2670059262203,73.74008937912218,275.5055273350187,0.01483943685889244,0.010402183048427105,0.013219905201420842,0.08709046246105799,11.164269950051157,89.87,5,8.0,7.0
000930099,Medium,3.34,3.168,0,0.0,0.05149700598802387,202.265240507976,86.07142090764253,272.7526335777125,0.012548008002340794,0.008562003262341022,0.011947992364309852,0.07016015559253103,10.92565795444855,151.52,8,8.0,8.0
000930101,Medium,3.206,3.206,0,0.0,0.0,196.24380069207405,80.3988141609401,268.6760006248222,0.009653841145336628,0.008458740077912807,0.020887709496654194,0.07938248483076435,8.29212295860988,93.57,5,8.0,8.0
000930111,Medium,4.332,3.98,0,0.0,0.0812557710064635,208.48371674254474,85.71423091241184,304.32508095818446,0.012830959632992744,0.009943235665559769,0.016112507930961736,0.08165281272126554,9.240198814145156,135.68,9,8.0,8.0
000930148,Medium,3.456,3.456,0,0.0,0.0,203.87021953595178,73.97673352629215,259.57941356009803,0.02159791998565197,0.0147582171484828,0.019549084438610934,0.0853693476121569,9.120771163567351,104.17,6,8.0,8.0
000930151,Medium,4.21,3.296,1,0.416,0.21710213776722093,196.95754054178465,84.8831896724991,283.6902370671151,0.04714561998844147,0.03870021924376488,0.012864062395884628,0.05555161989538203,9.47406342177443,145.63,8,8.0,7.0
000930155,Medium,3.222,2.944,0,0.0,0.08628181253879579,182.7632117535693,83.33993375557698,233.53360124223389,0.027209447696805,0.021693486720323563,0.015331750141164464,0.06495836825317629,7.045962327948388,142.66,7,8.0,8.0
000930162,Medium,2.74,2.708,0,0.0,0.01167883211678833,197.20729716814694,83.81240986269268,252.4827287228579,0.029521169140934944,0.01974758878350258,0.016235404877591415,0.08841000516972929,6.099710722700695,110.78,5,8.0,8.0
000940012,High,3.58,2.496,0,0.0,0.3027932960893855,247.77211659774315,73.57948924827224,266.8605864886931,0.1006537452340126,0.09395556151866913,0.017730389784457453,0.06554046123370329,18.39278826926616,168.27,7,9.0,10.0
000940015,High,3.25,2.176,0,0.0,0.3304615384615384,247.0167887608642,60.2649226521634,218.64750355312057,0.08721105754375458,0.08265919238328934,0.01577701191788286,0.06259648305273853,16.43900459711932,165.44,6,9.0,9.0
000940021,High,3.29,2.202,1,0.416,0.33069908814589666,246.21710956151148,79.58937376896691,271.78894075975774,0.06686696410179138,0.06332481652498245,0.012821574844024183,0.05967215116726434,17.550293547115125,136.24,5,9.0,9.0
000940027,High,3.125,1.952,0,0.0,0.37536,249.5097317147594,79.17721095590268,286.7395805750761,0.0704161748290062,0.06736985594034195,0.01162585947469822,0.058450526023598105,19.41288377183866,122.95,4,10.0,10.0
000940032,High,2.64,1.44,0,0.0,0.4545454545454546,248.97422559025074,84.92224447551206,273.3114520741105,0.060507941991090775,0.07191538065671921,0.01419721790970829,0.05041664633599521,18.26817938400854,125.0,3,10.0,9.0
000940042,High,3.27,2.336,0,0.0,0.28562691131498474,251.8690347136148,75.60052255340597,288.01417707813033,0.0928947776556015,0.08124008774757385,0.010972123020262596,0.08077980581581164,17.03148472882602,154.11,6,10.0,9.0
000940049,High,3.22,1.952,0,0.0,0.39378881987577646,250.47910998700803,67.40915923590839,245.64603252787896,0.059478193521499634,0.062113288789987564,0.016289375082123914,0.057225718836575956,17.605158208550723,122.95,4,10.0,10.0
000940067,High,3.05,1.984,0,0.0,0.34950819672131145,219.55099912596265,87.00141774994165,280.9991682093182,0.05886508896946907,0.06352546811103821,0.01598271493175598,0.06121139493898513,14.737803670155984,120.97,4,10.0,9.0
000940068,High,2.83,1.76,0,0.0,0.37809187279151946,218.69229764063869,86.58490950187985,296.4136552103255,0.043969009071588516,0.045539241284132004,0.024172080804701523,0.0707691903587281,13.581784409503422,136.36,4,9.0,9.0
000940073,High,2.75,1.568,0,0.0,0.4298181818181818,224.45824508832996,97.24992690870361,291.2873333479501,0.04677474871277809,0.0573153980076313,0.015348799333449771,0.07027136667648787,14.137895768083492,153.06,4,9.0,9.0
000940074,High,2.73,1.728,0,0.0,0.36703296703296706,228.58547318288825,77.78056250922324,259.8862559673455,0.06298650801181793,0.06627876311540604,0.010183905294542089,0.04840013486439896,19.136037067400103,104.17,3,9.0,9.0
000940086,High,2.26,1.248,0,0.0,0.447787610619469,251.43354172597333,87.20298024526247,294.36059311365193,0.05035323649644852,0.0524895153939724,0.019351944567926004,0.0721110138504687,17.666050215779954,144.23,3,10.0,10.0
000940093,High,2.82,1.792,0,0.0,0.36453900709219855,244.99568119534246,76.1356180178303,252.35686363129105,0.05075112357735634,0.050123948603868484,0.019266678199303687,0.0696098484265703,14.463903152082645,167.41,5,9.0,9.0
000940102,High,2.96,2.144,0,0.0,0.27567567567567564,246.32909442596508,69.72400401967522,265.5508002016364,0.05194418504834175,0.041532278060913086,0.012061012181671714,0.05221435148166069,17.43878980563596,167.91,6,9.0,9.0
000940103,High,3.29,2.208,0,0.0,0.3288753799392097,221.80171760189128,73.1792686243464,238.16160372374048,0.041189514100551605,0.04192143678665161,0.014961569983812357,0.06726975197741819,14.19709480004111,135.87,5,9.0,9.0
000940122,High,3.354,3.072,0,0.0,0.08407871198568874,298.41063644596977,80.64908680586178,265.64231033944634,0.08803392201662064,0.07040219008922577,0.017332513774472095,0.07507295138625568,14.728207999516245,136.72,7,9.0,9.0
000940133,High,2.78,2.624,0,0.0,0.05611510791366896,260.84601427708213,80.59904981202673,277.2475749783215,0.06273948401212692,0.059495605528354645,0.016982903226853082,0.05600956760344108,16.657799170898368,91.46,4,9.0,9.0
000940147,High,3.346,2.514,0,0.0,0.24865511057979686,246.39502923575853,85.67762431998972,282.77163940306974,0.0776875913143158,0.07190315425395966,0.022821071324866504,0.0849749641764378,14.879193181710528,119.33,5,9.0,10.0
000940150,High,1.939,1.555,0,0.0,0.1980402269210934,262.5198667976089,83.52259720578056,268.1430356768757,0.07476465404033661,0.08387378603219986,0.03776303621061874,0.11136352876545808,9.919621458689017,77.17,2,10.0,10.0
000940173,High,2.7,1.728,0,0.0,0.36000000000000004,245.92341589968768,56.96890164293829,199.42033050953862,0.0720449760556221,0.06647417694330215,0.012033549835620862,0.06528023530085961,19.205927630227023,138.89,4,9.0,9.0
000960002,Medium,3.37,2.592,1,0.256,0.2308605341246291,230.79554779103822,46.72466567606593,186.0209330092934,0.04275074973702431,0.03665509447455406,0.01612063551950839,0.087662449392873,11.91108464901265,138.89,6,7.0,7.0
000960008,Medium,4.957,4.285,1,0.448,0.1355658664514827,221.42723977241914,45.27089052187315,164.58620782381536,0.03725150600075722,0.02990156039595604,0.016976010079814367,0.08281138975837263,12.627355710409434,126.02,9,7.0,7.0
000960019,Medium,3.5,3.168,0,0.0,0.09485714285714282,244.574041246321,61.757919634956416,223.58567587331234,0.03780828416347504,0.027755573391914368,0.0213782253950669,0.10271657001230522,12.360919170433883,94.7,5,8.0,7.0
000960040,Medium,3.33,2.816,0,0.0,0.15435435435435443,215.33368662462482,46.51990083871872,151.15088526541015,0.04725293815135956,0.03658001869916916,0.013172664012680193,0.06493214692072057,16.743121523880617,106.53,5,8.0,7.0
000960043,Medium,3.197,2.368,0,0.0,0.2593055989990617,237.7193057635894,47.62403109708071,156.1659462703213,0.03617486357688904,0.030882058665156364,0.019526714056944033,0.061112396444173406,15.700480961574518,126.69,5,8.0,8.0
000960046,Medium,3.047,2.759,0,0.0,0.09451919921234009,224.43904323612082,37.52586163647274,96.77760804295536,0.037868183106184006,0.027226047590374947,0.015725131496669896,0.07076716672419765,14.843920848287883,108.74,5,8.0,8.0
000960048,Medium,3.14,2.688,0,0.0,0.14394904458598723,216.78503583093544,47.455031268886636,159.89592899366716,0.03962987661361694,0.03190944343805313,0.014276413958267311,0.07760057362223499,13.447928267176424,111.61,5,8.0,7.0
000960049,Medium,3.128,2.904,0,0.0,0.07161125319693101,220.0442095012073,32.45091673574934,61.934443362408786,0.0429079644382,0.031126094982028008,0.012544828815065403,0.08008070335036419,14.568650035719067,82.64,4,8.0,7.0
000960050,Medium,3.41,2.88,0,0.0,0.15542521994134903,216.5225347308632,32.3134787831745,78.29019208246078,0.02192303165793419,0.017836853861808777,0.01590060029953759,0.07779156554369117,11.902823954177164,104.17,5,8.0,8.0
000960052,Medium,3.301,2.4,0,0.0,0.27294759163889737,221.3168483029172,46.02229117708038,156.47041560040094,0.04344053938984871,0.03863270953297615,0.0135069307961564,0.09631923861940458,14.418710121570268,125.0,5,7.0,7.0
000960054,Medium,3.13,2.336,0,0.0,0.2536741214057508,197.96235021304557,47.54463418032976,147.17749308039546,0.0296917837113142,0.02681790105998516,0.01860044325543743,0.07924549430656967,11.91457300164573,128.42,5,8.0,7.0
000960066,Low,6.5,4.288,1,0.864,0.34030769230769226,225.10643416868447,33.631394683459554,89.4115138168134,0.03668462857604027,0.037195391952991486,0.01183102074971424,0.07986673277436496,15.418791744914516,111.94,8,5.0,6.0
000960071,Medium,3.41,2.816,0,0.0,0.17419354838709686,214.46255625379646,42.0216875677779,139.922604506163,0.04431559517979622,0.03316088765859604,0.018176492881942674,0.10047135365681206,12.47940648115599,149.15,7,7.0,7.0
000960073,Medium,3.52,2.816,0,0.0,0.20000000000000004,209.03273635702035,39.43648170220539,146.3310409389478,0.037348534911870956,0.028422534465789795,0.01786053057003114,0.10012191100138315,13.73751798567464,127.84,6,8.0,7.0
000960084,Medium,4.68,4.224,0,0.0,0.09743589743589734,222.0879980678897,52.910689177713536,193.4595805764232,0.04063454270362854,0.031662717461586,0.019426641365170718,0.08873389091498156,11.559238749571586,99.43,7,7.0,7.0
000960090,Medium,2.7,2.112,0,0.0,0.2177777777777778,230.83178191554558,51.4310873323378,166.53912810251478,0.0394635945558548,0.035782698541879654,0.022802233617499185,0.09809567654066689,11.822314514231728,85.23,3,8.0,7.0
000960093,Medium,3.61,2.912,0,0.0,0.1933518005540166,210.23049008264044,46.71049872616126,180.63158144833994,0.03360994905233383,0.02844056487083435,0.016581275421968765,0.07110453348679964,13.197046295635218,123.63,6,8.0,8.0
000960136,Medium,3.63,3.072,0,0.0,0.15371900826446278,196.3624325113978,47.3376110830882,166.77269350680905,0.028657840564846992,0.023217814043164253,0.017787762499654917,0.10061457674241092,14.557850266283705,97.66,5,8.0,7.0
000960167,Medium,2.7,2.144,0,0.0,0.20592592592592593,223.46515886593238,28.618911947429854,54.602308110872826,0.03647087141871452,0.03383076563477516,0.023339862585149168,0.08384359498533621,12.097583491044498,111.94,4,8.0,8.0
000960168,High,2.28,1.952,0,0.0,0.14385964912280697,216.73119115301387,35.8333814372918,112.55788348509265,0.03305087983608246,0.033239781856536865,0.015349506578302082,0.08280173597320403,15.363451571200157,92.21,3,9.0,8.0
001110009,Medium,3.1,1.664,1,0.416,0.46322580645161293,203.80998518352825,106.0570781391408,294.8463314283715,0.045131344348192215,0.06131627410650253,0.011807177775325407,0.045320431227514585,19.563417490769503,108.17,3,7.0,7.0
001110023,Medium,3.31,2.016,1,0.256,0.39093655589123866,211.94563603023505,90.3082862537769,235.23727869622627,0.04923413321375847,0.05319623649120331,0.011189344365170233,0.04760657954021744,20.372328653833783,119.05,4,8.0,8.0
001110039,Medium,3.491,2.272,0,0.0,0.34918361501002587,242.72542912407897,94.14594566351913,255.02880567735798,0.10374096035957336,0.10659407079219818,0.01010038445871139,0.04383945975326869,20.214136501128024,105.63,4,8.0,8.0
001110040,High,2.065,1.184,0,0.0,0.426634382566586,226.09091733282966,105.6987663451972,286.61533815639496,0.07770823687314987,0.0810101330280304,0.008549487683683538,0.07426761565382267,18.063474393671935,152.03,3,10.0,9.0
001110047,High,3.79,1.952,2,0.416,0.4849604221635884,217.36120784796373,106.9798045781304,279.4663024110839,0.0761413648724556,0.10244572162628174,0.009231090922705475,0.046032370706244066,19.24582231260545,122.95,4,8.0,9.0
001110056,Medium,3.412,2.304,0,0.0,0.324736225087925,239.32759926747974,96.82108024846046,271.95042531656253,0.069435715675354,0.07337761670351028,0.013453978455153927,0.06450050986835439,16.590583824293965,130.21,5,8.0,8.0
001110060,Medium,2.982,1.792,1,0.288,0.3990610328638498,221.4922902130835,98.47814123009486,281.2370193876578,0.07537828385829926,0.07943256199359894,0.015044843313612303,0.04471315151996105,21.578232193996467,133.93,4,8.0,7.0
001110067,Medium,3.818,2.89,1,0.256,0.2430591932949188,227.33972684321057,101.69979528432805,292.9057927122396,0.08112319558858871,0.07950673997402191,0.015286968148713073,0.045879048636767554,16.333055981699545,166.09,8,8.0,7.0
001110072,Medium,2.8,1.6,0,0.0,0.4285714285714285,200.90497711586505,102.81051524169557,267.0322896487013,0.059261322021484375,0.07210584729909897,0.020896144225638978,0.08296920087200566,16.697506355612273,187.5,5,8.0,8.0
001110076,Medium,4.244,2.496,1,0.608,0.41187558906691796,218.98187885200653,101.1734289692396,274.63238671239253,0.06520052254199982,0.08001009374856949,0.012099699046261982,0.07177220417973222,18.82693062805162,120.19,5,8.0,7.0
001110094,Medium,3.508,2.368,1,0.32,0.32497149372862033,216.03096618839274,99.53435600242405,265.78565927590984,0.05389886721968651,0.06180008128285408,0.012504970522524327,0.06981067013697877,18.228426275041212,126.69,5,7.0,8.0
001110099,Medium,3.39,2.526,1,0.32,0.25486725663716825,245.8902953236506,98.87624878114201,303.25539432682274,0.0960787683725357,0.0926228016614914,0.013789016054829517,0.0848950874603174,15.560807520530538,166.27,7,8.0,8.0
001110114,Medium,4.703,2.784,1,0.864,0.4080374229215395,225.9136209124621,92.17682703014862,265.3200470303803,0.07772013545036316,0.08631934970617294,0.012565638592368625,0.0510174877553344,21.93800173736681,150.86,7,7.0,7.0
001110122,Low,4.01,3.168,1,0.256,0.20997506234413957,232.87566364125493,95.15006060290916,281.379462735672,0.032660968601703644,0.02688971720635891,0.010224620804743663,0.06379610160553652,19.53795393752993,151.52,8,6.0,6.0
001110129,Medium,3.506,2.144,1,0.256,0.38847689674843117,227.72213120400437,101.00549607282815,287.25401973296687,0.036859575659036636,0.03991996869444847,0.008805357576877053,0.04713737667335728,21.724367998935087,111.94,4,7.0,7.0
001110135,Medium,2.87,1.76,0,0.0,0.38675958188153314,222.16069832277955,107.6695794485547,284.47960263836666,0.05178097262978554,0.05402258411049843,0.008380944296420516,0.04710410277317902,19.31701493505797,136.36,4,8.0,8.0
001110137,Medium,5.009,2.624,2,0.736,0.4761429427031344,210.48869394723977,105.50707474170802,268.1814377265761,0.024134663864970207,0.030566157773137093,0.010694167596858756,0.049549829691143896,21.196176096668946,137.2,6,7.0,7.0
001110141,Medium,4.333,3.584,0,0.0,0.172859450726979,232.1605285804631,92.79321504480455,250.3500360047127,0.03443560376763344,0.029516033828258514,0.01216043296449075,0.058798419161404554,18.15596360210894,117.19,7,7.0,7.0
001110151,Medium,2.68,1.824,0,0.0,0.3194029850746269,254.50377466888915,90.4402443740837,283.01621901133365,0.0628572329878807,0.05768966302275658,0.01407843653809513,0.06175239397670133,19.071789160028242,131.58,4,8.0,8.0
001110173,Medium,3.2,2.304,1,0.288,0.2800000000000001,212.63398782647246,92.59573383878994,255.37985689458543,0.01894460618495941,0.01848519966006279,0.01719558434289065,0.07216233458886112,18.890461448696698,130.21,5,8.0,7.0
001120010,High,2.293,1.504,0,0.0,0.34409071085913656,201.72716046354233,99.39370657936709,272.45631422650087,0.06978978216648102,0.07923077046871185,0.01960245146244619,0.07163332850378425,11.016850197133328,159.57,4,9.0,9.0
001120013,Medium,3.597,2.752,0,0.0,0.23491798721156526,237.65145794633236,90.6287233562541,263.8596538169289,0.1026269868016243,0.08620182424783707,0.014277524647151063,0.07765336162371837,16.02162510079612,152.62,7,8.0,8.0
001120024,Medium,2.97,2.048,0,0.0,0.31043771043771046,212.11659458606135,88.79278070146502,235.60819631019777,0.06493261456489563,0.05687803030014038,0.01717262561683384,0.058810894654377485,11.237813949568068,117.19,4,8.0,6.0
001120031,High,2.66,2.08,0,0.0,0.2180451127819549,218.83057943653336,97.24997591553367,263.9543247157063,0.07772721350193024,0.0732714980840683,0.011224463246622391,0.055895803780050934,13.4506941052892,86.54,3,9.0,8.0
001120038,High,2.972,2.144,0,0.0,0.278600269179004,233.11983272266278,102.23252752201341,279.7863126669004,0.11029207706451416,0.0926811546087265,0.01576185105214696,0.06528495407752649,14.301951601127536,167.91,6,9.0,8.0
001120063,Medium,3.114,2.176,0,0.0,0.30122029543994855,235.76053754231737,107.87944456332113,285.1978874702728,0.05838536098599434,0.06229221075773239,0.010981344723103458,0.0658747728672606,15.173265507638938,137.87,5,8.0,7.0
001120078,Medium,3.334,2.528,0,0.0,0.241751649670066,234.29834316320435,99.76144254306716,296.83665207076183,0.06372253596782684,0.062000129371881485,0.013415472872942123,0.06958264247127208,13.217447461747916,118.67,5,8.0,8.0
001120090,High,2.679,1.824,0,0.0,0.31914893617021267,230.66261222479056,103.50909066120481,290.195684628347,0.06380730867385864,0.06696751713752747,0.010371754734276479,0.059159689773499544,16.08160721616907,131.58,4,9.0,8.0
001120097,Medium,3.408,2.56,0,0.0,0.24882629107981216,218.69716274781615,103.62986991108475,291.1938921702555,0.04755624383687973,0.04699321463704109,0.007595803046704077,0.0655254863125115,19.281357995065004,117.19,5,8.0,7.0
001120098,Medium,3.124,2.132,1,0.384,0.3175416133162612,221.35340814720223,98.84937683943534,276.4451086572853,0.05097879096865654,0.052905041724443436,0.010161453182599619,0.05516911821216382,17.88153808104143,112.57,4,7.0,7.0
001120101,Medium,2.9,2.24,0,0.0,0.22758620689655162,230.10496486088005,109.02574119848916,306.57511358574527,0.03454364091157913,0.0362892709672451,0.015248442670374516,0.0715952191713246,15.246351612503032,107.14,4,8.0,7.0
001120105,Medium,4.071,3.296,0,0.0,0.19037091623679683,249.95989774309197,102.26599007627293,308.55730007455065,0.042036063969135284,0.04563296586275101,0.01820412174665926,0.08033675431114944,15.02698518520508,127.43,7,7.0,7.0
001120119,Medium,4.116,3.2,0,0.0,0.22254616132167143,240.37003001825195,83.37388222133171,259.30439394008175,0.06321649998426437,0.046012021601200104,0.010257553486926611,0.05457381581899043,20.201348266169116,150.0,8,8.0,7.0
001120130,Medium,2.449,1.6,0,0.0,0.34667211106574103,244.15906025580153,106.07483010607383,308.8698172497681,0.05794789642095566,0.05893918499350548,0.014267267112390025,0.05285511345959046,16.706100661120214,112.5,3,8.0,7.0
001120136,Medium,2.754,2.08,0,0.0,0.2447349310094408,253.7365848728746,95.44652098005909,266.2604999754469,0.08592920750379562,0.07999934256076813,0.013913422032747935,0.05454399124355309,18.519596218592856,144.23,5,8.0,7.0
001120141,Medium,3.862,3.136,0,0.0,0.1879854997410668,235.41372796786524,101.32523666794307,295.39240099186617,0.05284464359283447,0.05087010934948921,0.012228938167807136,0.0728905195501017,14.864055352660618,133.93,7,8.0,8.0
001120148,Medium,3.46,2.528,0,0.0,0.26936416184971096,232.71349862896963,107.1653447090038,274.7949583158667,0.05310638248920441,0.04940185695886612,0.010941170747907047,0.06417457034429051,15.7599972991031,166.14,7,8.0,8.0
001120156,Medium,3.077,2.336,0,0.0,0.2408189795255119,217.1351567643037,95.26787495879917,262.4537497311839,0.07043491303920746,0.06190165877342224,0.011084371628190032,0.07953421669595677,13.85935384377581,179.79,7,8.0,8.0
001120159,Medium,2.93,2.016,0,0.0,0.31194539249146763,217.8942772973664,99.36444825080221,303.79995536258156,0.06716635823249817,0.07140617072582245,0.013004418380007291,0.06177311712473059,17.36707754414774,119.05,4,8.0,8.0
001120162,High,2.46,1.504,0,0.0,0.3886178861788618,188.97126349436905,104.03809541274079,234.09189414293508,0.0834016501903534,0.09445058554410934,0.01815554517757221,0.08688271211641133,16.059992578221962,119.68,3,9.0,8.0
001130002,Medium,2.92,1.728,1,0.32,0.40821917808219177,212.48589247869606,92.90876340894685,258.8245282510924,0.09145773947238922,0.10752952843904495,0.008597590098694057,0.06018505639139274,19.05930194469392,104.17,3,7.0,7.0
001130005,Medium,3.831,2.848,0,0.0,0.25659096841555734,234.5094734906052,89.64615341735137,265.6601594502029,0.093851737678051,0.09356676787137985,0.00999449864056355,0.06744407534208706,17.758955657294802,126.4,6,8.0,8.0
001130019,Medium,4.47,3.52,0,0.0,0.21252796420581652,276.18903733659715,90.32498958712578,281.69084023571105,0.09302366524934769,0.07713183760643005,0.01088486276444003,0.07151994941099625,17.658164037659557,136.36,8,8.0,7.0
001130021,Medium,3.76,2.688,0,0.0,0.2851063829787233,246.97512225527427,95.54585209841801,265.4869940738604,0.10323378443717957,0.10229217261075974,0.008193062946345689,0.06339975466115501,20.071294294306476,89.29,4,8.0,7.0
001130023,Medium,3.76,2.592,1,0.256,0.3106382978723404,233.73733687828255,112.76918791987559,302.65951624926595,0.11637945473194122,0.10768576711416245,0.013693821744221828,0.08249512717725765,17.568960890415784,115.74,5,8.0,7.0
